video_id,event_id,label_parts
1142,19,"['forehand', 'serve']"
1142,20,"['forehand', 'drive']"
1142,21,"['forehand', 'serve']"
1142,22,"['backhand', 'control']"
1142,23,"['backhand', 'smash']"
1142,24,"['forehand', 'long-push']"
1143,0,"['forehand', 'serve']"
1143,1,"['forehand', 'drive']"
1143,2,"['forehand', 'serve']"
1143,3,"['backhand', 'smash']"
1143,4,"['backhand', 'smash']"
1143,5,"['forehand', 'serve']"
1143,6,"['forehand', 'serve']"
1143,7,"['forehand', 'drive']"
1143,8,"['backhand', 'smash']"
1143,9,"['forehand', 'short-push']"
1143,10,"['forehand', 'control']"
1143,11,"['forehand', 'serve']"
1143,12,"['forehand', 'control']"
1144,0,"['forehand', 'drive']"
1144,1,"['forehand', 'short-push']"
1144,2,"['forehand', 'serve']"
1144,3,"['forehand', 'drive']"
1144,4,"['forehand', 'serve']"
1144,5,"['forehand', 'control']"
1144,6,"['forehand', 'short-push']"
1144,7,"['forehand', 'long-push']"
1144,8,"['forehand', 'step-around-drive']"
1144,9,"['forehand', 'step-around-drive']"
1145,0,"['forehand', 'flip']"
1145,1,"['forehand', 'step-around-drive']"
1145,2,"['forehand', 'serve']"
1145,3,"['forehand', 'drive']"
1145,4,"['forehand', 'serve']"
1145,5,"['forehand', 'short-push']"
1145,6,"['forehand', 'drive']"
1145,7,"['backhand', 'control']"
1145,8,"['forehand', 'drive']"
1145,9,"['backhand', 'control']"
1145,10,"['forehand', 'long-push']"
1145,11,"['backhand', 'drive']"
1145,12,"['forehand', 'drive']"
1145,13,"['forehand', 'drive']"
1145,14,"['backhand', 'smash']"
1145,15,"['backhand', 'drive']"
1145,16,"['backhand', 'drive']"
1145,17,"['backhand', 'drive']"
1145,18,"['forehand', 'control']"
1145,19,"['backhand', 'control']"
1145,20,"['backhand', 'control']"
1145,21,"['forehand', 'serve']"
1145,22,"['backhand', 'control']"
1145,23,"['forehand', 'serve']"
1145,24,"['backhand', 'drive']"
1145,25,"['forehand', 'drive']"
1145,26,"['forehand', 'drive']"
1145,27,"['forehand', 'step-around-drive']"
1146,0,"['forehand', 'drive']"
1146,1,"['forehand', 'serve']"
1146,2,"['backhand', 'drive']"
1146,3,"['forehand', 'serve']"
1146,4,"['backhand', 'drive']"
1146,5,"['forehand', 'long-push']"
1146,6,"['forehand', 'long-push']"
1146,7,"['backhand', 'drive']"
1146,8,"['backhand', 'drive']"
1146,9,"['forehand', 'serve']"
1146,10,"['forehand', 'serve']"
1146,11,"['backhand', 'drive']"
1146,12,"['forehand', 'drive']"
1146,13,"['backhand', 'control']"
1147,0,"['forehand', 'serve']"
1147,1,"['forehand', 'step-around-drive']"
1147,2,"['forehand', 'serve']"
1147,3,"['forehand', 'short-push']"
1147,4,"['forehand', 'drive']"
1147,5,"['forehand', 'serve']"
1147,6,"['backhand', 'drive']"
1147,7,"['forehand', 'serve']"
1147,8,"['forehand', 'drive']"
1147,9,"['forehand', 'drive']"
1147,10,"['backhand', 'drive']"
1147,11,"['forehand', 'flip']"
1147,12,"['forehand', 'step-around-drive']"
1147,13,"['forehand', 'step-around-drive']"
1147,14,"['forehand', 'serve']"
1147,15,"['forehand', 'serve']"
1147,16,"['forehand', 'control']"
1147,17,"['forehand', 'drive']"
1147,18,"['backhand', 'drive']"
1147,19,"['forehand', 'drive']"
1147,20,"['backhand', 'drive']"
1147,21,"['forehand', 'serve']"
1147,22,"['forehand', 'drive']"
1147,23,"['forehand', 'serve']"
1147,24,"['backhand', 'drive']"
1147,25,"['backhand', 'drive']"
1147,26,"['forehand', 'step-around-drive']"
1147,27,"['forehand', 'long-push']"
1147,28,"['forehand', 'drive']"
1148,0,"['forehand', 'serve']"
1148,1,"['backhand', 'drive']"
1148,2,"['forehand', 'step-around-drive']"
1148,3,"['forehand', 'step-around-drive']"
1148,4,"['forehand', 'step-around-drive']"
1148,5,"['forehand', 'serve']"
1148,6,"['forehand', 'step-around-drive']"
1148,7,"['backhand', 'short-push']"
1148,8,"['forehand', 'control']"
1148,9,"['forehand', 'serve']"
1148,10,"['forehand', 'long-push']"
1148,11,"['forehand', 'control']"
1148,12,"['forehand', 'serve']"
1148,13,"['forehand', 'drive']"
1148,14,"['backhand', 'drive']"
1148,15,"['forehand', 'step-around-drive']"
1148,16,"['backhand', 'drive']"
1148,17,"['backhand', 'drive']"
1148,18,"['forehand', 'long-push']"
1148,19,"['forehand', 'drive']"
1148,20,"['backhand', 'control']"
1148,21,"['backhand', 'control']"
1148,22,"['forehand', 'drive']"
1148,23,"['backhand', 'control']"
1148,24,"['forehand', 'step-around-drive']"
1148,25,"['forehand', 'step-around-drive']"
1148,26,"['forehand', 'drive']"
1148,27,"['forehand', 'drive']"
1148,28,"['forehand', 'drive']"
1148,29,"['forehand', 'serve']"
1148,30,"['backhand', 'long-push']"
1149,0,"['forehand', 'serve']"
1149,1,"['forehand', 'step-around-drive']"
1149,2,"['forehand', 'drive']"
1149,3,"['backhand', 'long-push']"
1149,4,"['forehand', 'serve']"
1149,5,"['forehand', 'flip']"
1149,6,"['forehand', 'control']"
1149,7,"['forehand', 'step-around-drive']"
1149,8,"['backhand', 'short-push']"
1149,9,"['backhand', 'drive']"
1149,10,"['forehand', 'step-around-drive']"
1149,11,"['forehand', 'step-around-drive']"
1149,12,"['forehand', 'drive']"
1149,13,"['backhand', 'control']"
1149,14,"['forehand', 'drive']"
1149,15,"['forehand', 'control']"
1149,16,"['forehand', 'serve']"
1149,17,"['forehand', 'serve']"
1149,18,"['forehand', 'drive']"
1149,19,"['forehand', 'long-push']"
1149,20,"['backhand', 'control']"
1149,21,"['forehand', 'long-push']"
1149,22,"['forehand', 'step-around-drive']"
1149,23,"['forehand', 'serve']"
1149,24,"['backhand', 'drive']"
1149,25,"['forehand', 'serve']"
1149,26,"['backhand', 'short-push']"
1149,27,"['forehand', 'step-around-drive']"
1149,28,"['backhand', 'smash']"
1149,29,"['forehand', 'drive']"
1150,0,"['forehand', 'serve']"
1150,1,"['backhand', 'drive']"
1150,2,"['forehand', 'serve']"
1150,3,"['forehand', 'short-push']"
1150,4,"['forehand', 'serve']"
1150,5,"['backhand', 'drive']"
1150,6,"['forehand', 'serve']"
1150,7,"['backhand', 'drive']"
1150,8,"['backhand', 'drive']"
1150,9,"['forehand', 'drive']"
1150,10,"['backhand', 'drive']"
1150,11,"['forehand', 'drive']"
1150,12,"['forehand', 'drive']"
1150,13,"['forehand', 'step-around-drive']"
1150,14,"['forehand', 'control']"
1150,15,"['backhand', 'long-push']"
1150,16,"['backhand', 'drive']"
1150,17,"['forehand', 'serve']"
1150,18,"['backhand', 'drive']"
1150,19,"['backhand', 'drive']"
1150,20,"['forehand', 'drive']"
1150,21,"['forehand', 'serve']"
1150,22,"['backhand', 'long-push']"
1150,23,"['forehand', 'drive']"
1150,24,"['backhand', 'short-push']"
1150,25,"['backhand', 'control']"
1150,26,"['forehand', 'flip']"
1150,27,"['forehand', 'step-around-drive']"
1151,0,"['forehand', 'serve']"
1151,1,"['backhand', 'smash']"
1151,2,"['backhand', 'drive']"
1151,3,"['forehand', 'serve']"
1151,4,"['backhand', 'drive']"
1151,5,"['forehand', 'drive']"
1151,6,"['forehand', 'drive']"
1151,7,"['forehand', 'serve']"
1151,8,"['forehand', 'long-push']"
1152,0,"['forehand', 'long-push']"
1152,1,"['backhand', 'drive']"
1152,2,"['forehand', 'serve']"
1152,3,"['forehand', 'flip']"
1152,4,"['forehand', 'drive']"
1152,5,"['forehand', 'serve']"
1152,6,"['forehand', 'step-around-drive']"
1152,7,"['forehand', 'long-push']"
1152,8,"['forehand', 'step-around-drive']"
1152,9,"['forehand', 'drive']"
1152,10,"['backhand', 'drive']"
1152,11,"['forehand', 'serve']"
1152,12,"['forehand', 'step-around-drive']"
1152,13,"['forehand', 'drive']"
1152,14,"['forehand', 'serve']"
1152,15,"['forehand', 'drive']"
1152,16,"['forehand', 'drive']"
1152,17,"['backhand', 'control']"
1152,18,"['backhand', 'drive']"
1152,19,"['forehand', 'drive']"
1152,20,"['forehand', 'serve']"
1152,21,"['forehand', 'drive']"
1152,22,"['forehand', 'serve']"
1152,23,"['forehand', 'drive']"
1152,24,"['forehand', 'long-push']"
1152,25,"['forehand', 'step-around-drive']"
1152,26,"['forehand', 'step-around-drive']"
1152,27,"['backhand', 'short-push']"
1152,28,"['forehand', 'control']"
1152,29,"['forehand', 'serve']"
1152,30,"['backhand', 'drive']"
1152,31,"['forehand', 'serve']"
1152,32,"['forehand', 'drive']"
1153,0,"['backhand', 'short-push']"
1153,1,"['forehand', 'drive']"
1153,2,"['backhand', 'short-push']"
1153,3,"['backhand', 'long-push']"
1153,4,"['forehand', 'serve']"
1153,5,"['forehand', 'serve']"
1153,6,"['forehand', 'drive']"
1153,7,"['forehand', 'drive']"
1153,8,"['forehand', 'flip']"
1153,9,"['backhand', 'smash']"
1153,10,"['backhand', 'drive']"
1153,11,"['forehand', 'serve']"
1153,12,"['forehand', 'serve']"
1153,13,"['backhand', 'drive']"
1153,14,"['backhand', 'drive']"
1153,15,"['backhand', 'short-push']"
1153,16,"['backhand', 'drive']"
1153,17,"['backhand', 'control']"
1153,18,"['forehand', 'serve']"
1153,19,"['backhand', 'drive']"
1154,0,"['forehand', 'serve']"
1154,1,"['backhand', 'drive']"
1154,2,"['forehand', 'drive']"
1154,3,"['backhand', 'smash']"
1154,4,"['forehand', 'serve']"
1154,5,"['forehand', 'step-around-drive']"
1154,6,"['forehand', 'drive']"
1154,7,"['backhand', 'control']"
1154,8,"['backhand', 'drive']"
1154,9,"['backhand', 'drive']"
1154,10,"['forehand', 'drive']"
1154,11,"['forehand', 'serve']"
1154,12,"['forehand', 'drive']"
1154,13,"['backhand', 'drive']"
1154,14,"['backhand', 'control']"
1154,15,"['forehand', 'short-push']"
1154,16,"['forehand', 'drive']"
1154,17,"['forehand', 'drive']"
1154,18,"['forehand', 'drive']"
1154,19,"['forehand', 'drive']"
1154,20,"['forehand', 'drive']"
1154,21,"['forehand', 'drive']"
1154,22,"['forehand', 'drive']"
1154,23,"['forehand', 'drive']"
1154,24,"['backhand', 'drive']"
1155,0,"['backhand', 'drive']"
1155,1,"['forehand', 'short-push']"
1155,2,"['backhand', 'control']"
1155,3,"['forehand', 'serve']"
1155,4,"['forehand', 'step-around-drive']"
1155,5,"['forehand', 'drive']"
1155,6,"['forehand', 'step-around-drive']"
1155,7,"['forehand', 'serve']"
1155,8,"['backhand', 'short-push']"
1155,9,"['backhand', 'drive']"
1155,10,"['forehand', 'short-push']"
1155,11,"['backhand', 'drive']"
1155,12,"['backhand', 'drive']"
1155,13,"['backhand', 'control']"
1155,14,"['forehand', 'serve']"
1155,15,"['forehand', 'drive']"
1156,0,"['forehand', 'serve']"
1156,1,"['forehand', 'flip']"
1156,2,"['forehand', 'step-around-drive']"
1156,3,"['forehand', 'long-push']"
1156,4,"['backhand', 'control']"
1156,5,"['backhand', 'serve']"
1156,6,"['backhand', 'short-push']"
1156,7,"['forehand', 'step-around-drive']"
1156,8,"['backhand', 'control']"
1156,9,"['backhand', 'serve']"
1156,10,"['backhand', 'drive']"
1156,11,"['forehand', 'flip']"
1156,12,"['forehand', 'flip']"
1156,13,"['forehand', 'drive']"
1156,14,"['backhand', 'serve']"
1156,15,"['forehand', 'short-push']"
1156,16,"['backhand', 'drive']"
1156,17,"['backhand', 'serve']"
1156,18,"['forehand', 'flip']"
1156,19,"['forehand', 'flip']"
1156,20,"['backhand', 'drive']"
1156,21,"['backhand', 'serve']"
1156,22,"['backhand', 'control']"
1156,23,"['backhand', 'step-around-drive']"
1156,24,"['forehand', 'drive']"
1156,25,"['forehand', 'drive']"
1156,26,"['backhand', 'serve']"
1156,27,"['backhand', 'short-push']"
1156,28,"['backhand', 'control']"
1156,29,"['forehand', 'drive']"
1156,30,"['forehand', 'flip']"
1156,31,"['forehand', 'drive']"
1156,32,"['backhand', 'serve']"
1156,33,"['backhand', 'drive']"
1157,0,"['forehand', 'flip']"
1157,1,"['forehand', 'drive']"
1157,2,"['backhand', 'serve']"
1157,3,"['backhand', 'drive']"
1157,4,"['backhand', 'smash']"
1157,5,"['forehand', 'long-push']"
1157,6,"['backhand', 'drive']"
1157,7,"['backhand', 'serve']"
1157,8,"['backhand', 'smash']"
1157,9,"['forehand', 'serve']"
1157,10,"['backhand', 'drive']"
1157,11,"['backhand', 'short-push']"
1157,12,"['forehand', 'step-around-drive']"
1157,13,"['forehand', 'long-push']"
1157,14,"['forehand', 'serve']"
1157,15,"['backhand', 'drive']"
1157,16,"['forehand', 'long-push']"
1157,17,"['forehand', 'long-push']"
1157,18,"['backhand', 'smash']"
1158,0,"['forehand', 'serve']"
1158,1,"['forehand', 'short-push']"
1158,2,"['forehand', 'serve']"
1158,3,"['backhand', 'short-push']"
1158,4,"['backhand', 'drive']"
1158,5,"['backhand', 'smash']"
1158,6,"['backhand', 'drive']"
1158,7,"['forehand', 'serve']"
1158,8,"['backhand', 'short-push']"
1158,9,"['backhand', 'drive']"
1158,10,"['forehand', 'serve']"
1158,11,"['forehand', 'short-push']"
1158,12,"['forehand', 'step-around-drive']"
1158,13,"['forehand', 'short-push']"
1158,14,"['forehand', 'short-push']"
1158,15,"['backhand', 'drive']"
1158,16,"['backhand', 'flip']"
1158,17,"['backhand', 'control']"
1158,18,"['backhand', 'control']"
1158,19,"['backhand', 'control']"
1158,20,"['backhand', 'drive']"
1158,21,"['forehand', 'short-push']"
1158,22,"['forehand', 'flip']"
1158,23,"['backhand', 'drive']"
1158,24,"['forehand', 'serve']"
1158,25,"['backhand', 'control']"
1158,26,"['backhand', 'serve']"
1158,27,"['backhand', 'drive']"
1158,28,"['backhand', 'control']"
1158,29,"['backhand', 'drive']"
1159,0,"['forehand', 'short-push']"
1159,1,"['forehand', 'drive']"
1159,2,"['forehand', 'step-around-drive']"
1159,3,"['forehand', 'step-around-drive']"
1159,4,"['forehand', 'step-around-drive']"
1159,5,"['backhand', 'serve']"
1159,6,"['backhand', 'drive']"
1159,7,"['forehand', 'drive']"
1159,8,"['backhand', 'serve']"
1159,9,"['backhand', 'short-push']"
1159,10,"['backhand', 'short-push']"
1159,11,"['backhand', 'drive']"
1159,12,"['forehand', 'flip']"
1159,13,"['backhand', 'long-push']"
1159,14,"['backhand', 'control']"
1159,15,"['forehand', 'step-around-drive']"
1159,16,"['forehand', 'short-push']"
1159,17,"['backhand', 'serve']"
1159,18,"['backhand', 'drive']"
1159,19,"['backhand', 'serve']"
1159,20,"['backhand', 'flip']"
1159,21,"['backhand', 'drive']"
1159,22,"['forehand', 'step-around-drive']"
1159,23,"['forehand', 'step-around-drive']"
1159,24,"['forehand', 'short-push']"
1159,25,"['forehand', 'drive']"
1159,26,"['forehand', 'flip']"
1159,27,"['forehand', 'drive']"
1159,28,"['backhand', 'serve']"
1159,29,"['forehand', 'drive']"
1159,30,"['forehand', 'drive']"
1159,31,"['forehand', 'drive']"
1159,32,"['backhand', 'serve']"
1159,33,"['forehand', 'step-around-drive']"
1159,34,"['forehand', 'flip']"
1159,35,"['forehand', 'short-push']"
1160,0,"['backhand', 'short-push']"
1160,1,"['backhand', 'drive']"
1160,2,"['backhand', 'short-push']"
1160,3,"['backhand', 'short-push']"
1160,4,"['forehand', 'drive']"
1160,5,"['forehand', 'serve']"
1160,6,"['forehand', 'control']"
1160,7,"['forehand', 'serve']"
1160,8,"['backhand', 'control']"
1160,9,"['backhand', 'drive']"
1160,10,"['backhand', 'short-push']"
1160,11,"['backhand', 'long-push']"
1160,12,"['forehand', 'drive']"
1160,13,"['backhand', 'smash']"
1160,14,"['forehand', 'serve']"
1160,15,"['backhand', 'drive']"
1160,16,"['backhand', 'control']"
1161,0,"['forehand', 'step-around-drive']"
1161,1,"['backhand', 'short-push']"
1161,2,"['forehand', 'drive']"
1161,3,"['forehand', 'serve']"
1161,4,"['forehand', 'drive']"
1161,5,"['forehand', 'drive']"
1161,6,"['forehand', 'serve']"
1161,7,"['backhand', 'drive']"
1161,8,"['backhand', 'smash']"
1161,9,"['backhand', 'drive']"
1161,10,"['forehand', 'drive']"
1161,11,"['backhand', 'smash']"
1161,12,"['forehand', 'serve']"
1161,13,"['forehand', 'short-push']"
1161,14,"['forehand', 'short-push']"
1161,15,"['forehand', 'serve']"
1161,16,"['forehand', 'control']"
1161,17,"['forehand', 'step-around-drive']"
1161,18,"['forehand', 'short-push']"
1162,0,"['forehand', 'short-push']"
1162,1,"['forehand', 'drive']"
1162,2,"['backhand', 'serve']"
1162,3,"['backhand', 'drive']"
1162,4,"['backhand', 'control']"
1162,5,"['backhand', 'control']"
1162,6,"['forehand', 'control']"
1162,7,"['forehand', 'drive']"
1162,8,"['backhand', 'serve']"
1162,9,"['backhand', 'drive']"
1162,10,"['backhand', 'short-push']"
1162,11,"['backhand', 'drive']"
1162,12,"['backhand', 'short-push']"
1162,13,"['forehand', 'drive']"
1162,14,"['backhand', 'serve']"
1162,15,"['forehand', 'drive']"
1162,16,"['forehand', 'serve']"
1162,17,"['backhand', 'short-push']"
1162,18,"['forehand', 'drive']"
1162,19,"['backhand', 'serve']"
1162,20,"['forehand', 'control']"
1162,21,"['backhand', 'short-push']"
1162,22,"['forehand', 'short-push']"
1162,23,"['backhand', 'short-push']"
1162,24,"['forehand', 'short-push']"
1162,25,"['backhand', 'serve']"
1162,26,"['backhand', 'flip']"
1162,27,"['backhand', 'serve']"
1162,28,"['backhand', 'drive']"
1162,29,"['forehand', 'short-push']"
1162,30,"['backhand', 'drive']"
1162,31,"['backhand', 'drive']"
1162,32,"['forehand', 'step-around-drive']"
1163,0,"['backhand', 'short-push']"
1163,1,"['forehand', 'serve']"
1163,2,"['forehand', 'drive']"
1163,3,"['forehand', 'serve']"
1163,4,"['backhand', 'flip']"
1163,5,"['backhand', 'short-push']"
1163,6,"['forehand', 'drive']"
1163,7,"['forehand', 'serve']"
1163,8,"['backhand', 'drive']"
1164,0,"['forehand', 'serve']"
1164,1,"['forehand', 'serve']"
1164,2,"['forehand', 'drive']"
1164,3,"['forehand', 'short-push']"
1164,4,"['forehand', 'drive']"
1164,5,"['forehand', 'short-push']"
1164,6,"['forehand', 'drive']"
1164,7,"['forehand', 'serve']"
1164,8,"['forehand', 'drive']"
1164,9,"['forehand', 'control']"
1164,10,"['forehand', 'drive']"
1164,11,"['forehand', 'serve']"
1164,12,"['forehand', 'flip']"
1164,13,"['forehand', 'short-push']"
1164,14,"['forehand', 'drive']"
1164,15,"['backhand', 'drive']"
1164,16,"['forehand', 'serve']"
1164,17,"['backhand', 'drive']"
1164,18,"['backhand', 'drive']"
1164,19,"['backhand', 'drive']"
1164,20,"['backhand', 'drive']"
1164,21,"['backhand', 'drive']"
1164,22,"['backhand', 'drive']"
1164,23,"['forehand', 'serve']"
1164,24,"['forehand', 'short-push']"
1164,25,"['backhand', 'drive']"
1164,26,"['forehand', 'step-around-drive']"
1164,27,"['forehand', 'serve']"
1165,0,"['forehand', 'short-push']"
1165,1,"['backhand', 'drive']"
1165,2,"['backhand', 'drive']"
1165,3,"['forehand', 'control']"
1165,4,"['forehand', 'control']"
1165,5,"['backhand', 'control']"
1165,6,"['forehand', 'serve']"
1165,7,"['forehand', 'serve']"
1165,8,"['backhand', 'drive']"
1165,9,"['backhand', 'drive']"
1165,10,"['forehand', 'serve']"
1165,11,"['forehand', 'short-push']"
1165,12,"['forehand', 'drive']"
1165,13,"['forehand', 'short-push']"
1165,14,"['forehand', 'flip']"
1165,15,"['backhand', 'drive']"
1165,16,"['backhand', 'drive']"
1165,17,"['forehand', 'serve']"
1165,18,"['backhand', 'drive']"
1165,19,"['forehand', 'serve']"
1165,20,"['backhand', 'long-push']"
1165,21,"['backhand', 'drive']"
1165,22,"['backhand', 'smash']"
1165,23,"['backhand', 'drive']"
1165,24,"['forehand', 'drive']"
1165,25,"['backhand', 'drive']"
1165,26,"['backhand', 'drive']"
1165,27,"['forehand', 'serve']"
1165,28,"['forehand', 'step-around-drive']"
1165,29,"['backhand', 'drive']"
1165,30,"['forehand', 'serve']"
1165,31,"['forehand', 'flip']"
1165,32,"['backhand', 'drive']"
1166,0,"['forehand', 'step-around-drive']"
1166,1,"['backhand', 'drive']"
1166,2,"['forehand', 'step-around-drive']"
1166,3,"['forehand', 'drive']"
1166,4,"['forehand', 'short-push']"
1166,5,"['forehand', 'drive']"
1166,6,"['forehand', 'serve']"
1166,7,"['backhand', 'smash']"
1166,8,"['backhand', 'drive']"
1166,9,"['forehand', 'serve']"
1166,10,"['backhand', 'drive']"
1166,11,"['forehand', 'serve']"
1166,12,"['forehand', 'drive']"
1166,13,"['backhand', 'drive']"
1166,14,"['backhand', 'smash']"
1166,15,"['forehand', 'serve']"
1166,16,"['backhand', 'drive']"
1166,17,"['forehand', 'serve']"
1166,18,"['backhand', 'drive']"
1166,19,"['forehand', 'drive']"
1166,20,"['backhand', 'short-push']"
1166,21,"['backhand', 'drive']"
1166,22,"['backhand', 'drive']"
1167,0,"['forehand', 'serve']"
1167,1,"['forehand', 'step-around-drive']"
1167,2,"['forehand', 'serve']"
1167,3,"['backhand', 'drive']"
1167,4,"['backhand', 'drive']"
1167,5,"['backhand', 'drive']"
1167,6,"['forehand', 'drive']"
1167,7,"['forehand', 'long-push']"
1167,8,"['forehand', 'serve']"
1167,9,"['forehand', 'drive']"
1167,10,"['forehand', 'control']"
1167,11,"['forehand', 'serve']"
1167,12,"['forehand', 'step-around-drive']"
1167,13,"['forehand', 'drive']"
1167,14,"['forehand', 'step-around-drive']"
1167,15,"['forehand', 'step-around-drive']"
1167,16,"['forehand', 'serve']"
1167,17,"['forehand', 'step-around-drive']"
1167,18,"['backhand', 'short-push']"
1167,19,"['backhand', 'drive']"
1167,20,"['forehand', 'control']"
1167,21,"['forehand', 'step-around-drive']"
1167,22,"['backhand', 'short-push']"
1167,23,"['forehand', 'long-push']"
1167,24,"['backhand', 'drive']"
1167,25,"['backhand', 'drive']"
1167,26,"['forehand', 'step-around-drive']"
1167,27,"['backhand', 'control']"
1167,28,"['forehand', 'serve']"
1167,29,"['backhand', 'drive']"
1167,30,"['backhand', 'drive']"
1167,31,"['forehand', 'serve']"
1167,32,"['forehand', 'short-push']"
1167,33,"['forehand', 'drive']"
1167,34,"['forehand', 'step-around-drive']"
1167,35,"['forehand', 'long-push']"
1167,36,"['backhand', 'drive']"
1167,37,"['backhand', 'drive']"
1168,0,"['forehand', 'step-around-drive']"
1168,1,"['forehand', 'serve']"
1168,2,"['backhand', 'drive']"
1168,3,"['forehand', 'serve']"
1168,4,"['backhand', 'drive']"
1168,5,"['backhand', 'smash']"
1168,6,"['backhand', 'drive']"
1168,7,"['forehand', 'step-around-drive']"
1168,8,"['forehand', 'serve']"
1168,9,"['forehand', 'flip']"
1168,10,"['backhand', 'drive']"
1168,11,"['backhand', 'drive']"
1168,12,"['backhand', 'drive']"
1168,13,"['forehand', 'drive']"
1168,14,"['backhand', 'drive']"
1168,15,"['backhand', 'drive']"
1168,16,"['forehand', 'serve']"
1168,17,"['backhand', 'control']"
1168,18,"['forehand', 'control']"
1168,19,"['backhand', 'control']"
1168,20,"['backhand', 'smash']"
1168,21,"['backhand', 'drive']"
1168,22,"['backhand', 'drive']"
1168,23,"['forehand', 'control']"
1168,24,"['forehand', 'short-push']"
1168,25,"['forehand', 'serve']"
1168,26,"['forehand', 'short-push']"
1168,27,"['forehand', 'serve']"
1168,28,"['forehand', 'drive']"
1169,0,"['backhand', 'smash']"
1169,1,"['forehand', 'serve']"
1169,2,"['forehand', 'control']"
1169,3,"['backhand', 'serve']"
1169,4,"['backhand', 'drive']"
1169,5,"['forehand', 'drive']"
1169,6,"['forehand', 'drive']"
1169,7,"['forehand', 'step-around-drive']"
1169,8,"['backhand', 'control']"
1169,9,"['backhand', 'smash']"
1169,10,"['backhand', 'drive']"
1169,11,"['forehand', 'short-push']"
1169,12,"['forehand', 'drive']"
1169,13,"['forehand', 'serve']"
1169,14,"['forehand', 'short-push']"
1169,15,"['backhand', 'drive']"
1169,16,"['backhand', 'serve']"
1169,17,"['forehand', 'flip']"
1169,18,"['forehand', 'drive']"
1169,19,"['backhand', 'control']"
1169,20,"['backhand', 'smash']"
1169,21,"['forehand', 'short-push']"
1170,0,"['forehand', 'serve']"
1170,1,"['forehand', 'step-around-drive']"
1170,2,"['forehand', 'serve']"
1170,3,"['backhand', 'drive']"
1170,4,"['forehand', 'serve']"
1170,5,"['backhand', 'drive']"
1170,6,"['backhand', 'drive']"
1170,7,"['backhand', 'drive']"
1170,8,"['backhand', 'drive']"
1170,9,"['backhand', 'drive']"
1170,10,"['forehand', 'serve']"
1170,11,"['forehand', 'short-push']"
1170,12,"['forehand', 'short-push']"
1170,13,"['forehand', 'long-push']"
1170,14,"['backhand', 'drive']"
1170,15,"['backhand', 'drive']"
1170,16,"['forehand', 'serve']"
1170,17,"['forehand', 'short-push']"
1170,18,"['forehand', 'serve']"
1170,19,"['backhand', 'control']"
1170,20,"['forehand', 'drive']"
1170,21,"['forehand', 'long-push']"
1170,22,"['forehand', 'serve']"
1170,23,"['forehand', 'drive']"
1170,24,"['backhand', 'drive']"
1170,25,"['forehand', 'drive']"
1170,26,"['forehand', 'drive']"
1170,27,"['forehand', 'serve']"
1170,28,"['forehand', 'short-push']"
1170,29,"['forehand', 'step-around-drive']"
1170,30,"['backhand', 'short-push']"
1170,31,"['backhand', 'drive']"
1170,32,"['backhand', 'control']"
1170,33,"['backhand', 'flip']"
1171,0,"['forehand', 'serve']"
1171,1,"['forehand', 'long-push']"
1171,2,"['forehand', 'serve']"
1171,3,"['backhand', 'drive']"
1171,4,"['backhand', 'control']"
1171,5,"['forehand', 'short-push']"
1171,6,"['forehand', 'short-push']"
1171,7,"['forehand', 'drive']"
1171,8,"['backhand', 'drive']"
1171,9,"['forehand', 'drive']"
1172,0,"['forehand', 'serve']"
1172,1,"['forehand', 'long-push']"
1172,2,"['forehand', 'serve']"
1172,3,"['backhand', 'smash']"
1172,4,"['forehand', 'short-push']"
1172,5,"['forehand', 'step-around-drive']"
1172,6,"['forehand', 'step-around-drive']"
1172,7,"['forehand', 'short-push']"
1172,8,"['forehand', 'serve']"
1172,9,"['backhand', 'drive']"
1172,10,"['backhand', 'drive']"
1172,11,"['forehand', 'serve']"
1172,12,"['forehand', 'step-around-drive']"
1172,13,"['forehand', 'drive']"
1172,14,"['backhand', 'drive']"
1172,15,"['forehand', 'short-push']"
1172,16,"['backhand', 'control']"
1172,17,"['forehand', 'serve']"
1172,18,"['forehand', 'long-push']"
1172,19,"['forehand', 'drive']"
1172,20,"['forehand', 'serve']"
1172,21,"['backhand', 'drive']"
1172,22,"['backhand', 'drive']"
1172,23,"['backhand', 'long-push']"
1172,24,"['forehand', 'short-push']"
1172,25,"['forehand', 'drive']"
1173,0,"['forehand', 'serve']"
1173,1,"['forehand', 'short-push']"
1173,2,"['forehand', 'step-around-drive']"
1173,3,"['forehand', 'serve']"
1173,4,"['forehand', 'long-push']"
1173,5,"['backhand', 'drive']"
1173,6,"['backhand', 'control']"
1173,7,"['backhand', 'drive']"
1173,8,"['forehand', 'short-push']"
1173,9,"['forehand', 'short-push']"
1173,10,"['backhand', 'drive']"
1173,11,"['backhand', 'drive']"
1173,12,"['backhand', 'drive']"
1173,13,"['backhand', 'drive']"
1173,14,"['backhand', 'control']"
1173,15,"['forehand', 'serve']"
1173,16,"['forehand', 'short-push']"
1173,17,"['forehand', 'step-around-drive']"
1173,18,"['forehand', 'serve']"
1173,19,"['backhand', 'drive']"
1173,20,"['backhand', 'drive']"
1173,21,"['backhand', 'drive']"
1173,22,"['forehand', 'long-push']"
1173,23,"['forehand', 'drive']"
1173,24,"['backhand', 'drive']"
1173,25,"['backhand', 'drive']"
